,Unnamed: 0,code,last_modified_datetime,product_name,brands,countries,serving_size,nutrition_grade_fr,energy_100g,fat_100g,saturated-fat_100g,trans-fat_100g,cholesterol_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,vitamin-a_100g,vitamin-c_100g,calcium_100g,iron_100g,nutrition-score-fr_100g
348,1093,9542011765,2017-03-09T15:40:03Z,Assorted Chocolate Mini Sticks,"Lindt,  Lindt & Sprungli (Schweiz) Ag",US,40.0,e,2301.0,37.5,22.5,0.0,0.025,52.5,47.5,2.5,5.0,0.254,0.1,7.5e-05,0.003,0.15,0.0009,24.0
349,1094,9542011789,2017-03-09T15:40:03Z,"Caramel Brownie, Milk Chocolate With Hazelnut And Caramel Brownie Filling","Lindt,  Lindt & Sprungli (Schweiz) Ag",US,40.0,e,2301.0,35.0,22.5,0.0,0.025,55.0,47.5,2.5,5.0,0.22352,0.088,7.5e-05,0.0,0.1,0.0009,23.0
350,1095,9542011819,2017-03-09T15:46:42Z,Milk Chocolate Truffles,"Lindt,  Lindt & Sprungli (Schweiz) Ag",US,36.0,e,2556.0,47.22,33.33,0.0,0.014,44.44,38.89,2.8,5.56,0.24638,0.097,8.34e-05,0.0,0.167,0.001,23.0
351,1096,9542011949,2017-03-09T09:39:41Z,Milk Chocolate With Strawberry Cream Cheese Filling,Lindt & Sprungli Gmbh,US,40.0,e,2301.0,37.5,25.0,0.0,0.025,50.0,47.5,2.5,5.0,0.254,0.1,7.5e-05,0.003,0.15,0.0009,24.0
352,1097,9542011956,2017-03-09T09:39:42Z,Milk Chocolate With Hazelnut And Caramel Brownie,Lindt,US,40.0,e,2301.0,35.0,22.5,0.0,0.025,55.0,47.5,2.5,5.0,0.22352,0.088,7.5e-05,0.0,0.1,0.0009,23.0
353,1098,9542011963,2017-03-09T09:39:42Z,Assorted Chocolate Mini Sticks,Lindt & Sprungli Gmbh,US,40.0,e,2301.0,37.5,22.5,0.0,0.025,52.5,47.5,2.5,5.0,0.254,0.1,7.5e-05,0.003,0.15,0.0009,24.0
354,1099,9542012090,2017-03-09T15:03:53Z,Classic Assorted Dark Chocolate,"Lindt,  Lindt & Sprungli (Schweiz) Ag",US,39.0,e,2360.0,41.03,25.64,0.0,0.013,51.28,41.03,2.6,5.13,0.2286,0.09,7.68e-05,0.0,0.103,0.00185,23.0
355,1100,9542012113,2017-03-09T15:25:09Z,Classic Assorted Nuts & Caramel,Lindt & Sprungli (Schweiz) Ag,US,41.0,e,2347.0,39.02,24.39,0.0,0.024,51.22,43.9,2.4,7.32,0.34036,0.134,7.32e-05,0.0,0.146,0.00088,24.0
356,1101,9542012502,2017-03-10T11:04:52Z,Lindor Caramel Milk Chocolate Pieces,"Lindt,  Lindt & Sprungli (Schweiz) Ag",US,39.0,e,2573.0,46.15,35.9,0.0,0.013,46.15,43.59,2.6,5.13,0.16256,0.064,7.68e-05,0.0031,0.0,0.00092,23.0
357,1102,9542012557,2017-03-09T15:25:10Z,Assorted Chocolate Minis Sticks,Lindt & Sprungli (Schweiz) Ag,US,40.0,e,2301.0,37.5,22.5,0.0,0.025,52.5,47.5,2.5,5.0,0.254,0.1,7.5e-05,0.003,0.15,0.0009,24.0
358,1103,9542012991,2017-03-09T15:40:08Z,Icicle Assorted Milk Chocolates,"Lindt,  Lindt & Sprungli (Schweiz) Ag",US,43.0,e,2431.0,39.53,25.58,0.0,0.023,51.16,46.51,2.3,6.98,0.2667,0.105,6.99e-05,0.0,0.186,0.00084,25.0
359,1104,9542013004,2017-03-09T15:25:11Z,Truffles,Lindt & Sprungli (Schweiz) Ag,US,36.0,d,2674.0,52.78,36.11,0.0,0.014,41.67,30.56,5.6,5.56,0.07112,0.028,0.0,0.0,0.056,0.002,18.0
360,1105,9542013028,2017-03-09T16:10:15Z,Lindor Milk Chocolate Truffles,"Lindt,  Lindt & Sprungli (Schweiz) Ag",US,36.0,e,2556.0,47.22,33.33,0.0,0.014,44.44,38.89,2.8,5.56,0.24638,0.097,8.34e-05,0.0,0.167,0.001,23.0
361,1106,9542013042,2017-03-09T15:25:11Z,Peppermint White Chocolate Truffles,Lindt & Sprungli (Schweiz) Ag,US,36.0,e,2674.0,52.78,38.89,0.0,0.014,38.89,38.89,2.8,5.56,0.21082,0.083,0.0,0.0,0.167,0.0,22.0
362,1107,9542013073,2017-03-09T16:10:16Z,"Lindor, Assorted Chocolate Truffles, Peppermint","Lindt,  Lindt & Sprungli (Schweiz) Ag",US,36.0,e,2674.0,52.78,38.89,0.0,0.014,38.89,36.11,2.8,5.56,0.14224,0.056,0.0,0.0,0.111,0.001,22.0
363,1108,9542013271,2017-03-09T16:10:16Z,Master Swiss Chocolatier,"Lindt,  Lindt & Sprungli (Schweiz) Ag",US,42.0,e,2389.0,40.48,26.19,0.0,0.024,50.0,42.86,2.4,4.76,0.30226,0.119,7.14e-05,0.0,0.143,0.00086,24.0
364,1109,9542013554,2017-03-09T14:54:18Z,Signature Selections Extra Dark Chocolate Truffles,"Lindt,  Lindt & Sprungli (Schweiz) Ag",US,33.0,e,2536.0,48.48,33.33,0.0,0.0,42.42,33.33,6.1,6.06,0.0762,0.03,0.0,0.0,0.061,0.00218,19.0
365,1110,9542013561,2017-03-09T15:40:04Z,"Signature Selections, Milk Chocolate Caramel","Lindt,  Lindt & Sprungli (Schweiz) Ag",US,42.0,e,1891.0,19.05,11.9,0.0,0.024,66.67,52.38,0.0,4.76,0.66548,0.262,7.14e-05,0.0,0.143,0.00086,27.0
366,1111,9542013578,2017-03-09T16:10:16Z,Milk Chocolate Hearts,"Lindt,  Lindt & Sprungli (Schweiz) Ag",US,36.0,e,2439.0,41.67,27.78,0.0,0.028,50.0,47.22,2.8,5.56,0.28194,0.111,8.34e-05,0.0,0.167,0.001,25.0
367,1112,9542013592,2017-03-09T15:46:46Z,Gourmet Truffles,"Lindt,  Lindt & Sprungli (Schweiz) Ag",US,32.0,e,2615.0,46.88,31.25,0.0,0.016,43.75,37.5,3.1,6.25,0.19812,0.078,9.36e-05,0.0,0.125,0.00112,21.0
368,1113,9542013608,2017-03-09T15:46:45Z,Milk & Dark Chocolate,"Lindt,  Lindt & Sprungli (Schweiz) Ag",US,41.0,e,2347.0,39.02,21.95,0.0,0.024,51.22,43.9,2.4,4.88,0.37084,0.146,7.32e-05,0.0,0.146,0.00088,24.0
369,1114,9542013899,2017-03-09T16:10:16Z,Frog Prince Milk Chocolate,"Lindt,  Lindt & Sprungli (Schweiz) Ag",US,40.0,e,2406.0,37.5,22.5,0.0,0.025,55.0,50.0,2.5,7.5,0.28448,0.112,7.5e-05,0.0,0.2,0.0009,25.0
370,1115,9542013929,2017-03-09T15:25:10Z,Lindor Truffles,Lindt & Sprungli (Schweiz) Ag,US,42.0,e,2489.0,42.86,33.33,0.0,0.012,45.24,45.24,2.4,4.76,0.2413,0.095,7.14e-05,0.0,0.143,0.00171,25.0
371,1116,9542014476,2017-03-09T14:54:15Z,"Lindor, Assorted Chocolate Truffle Eggs","Lindt,  Lindt & Sprungli (Schweiz) Ag",US,38.0,e,2531.0,44.74,31.58,0.0,0.013,47.37,44.74,2.6,5.26,0.16764,0.066,7.89e-05,0.0,0.105,0.00095,23.0
372,1117,9542014490,2017-03-09T16:10:17Z,"Lindor, Mini Eggs Truffle, Milk Chocolate","Lindt,  Lindt & Sprungli (Schweiz) Ag",US,41.0,e,2552.0,46.34,43.9,0.0,0.012,48.78,43.9,2.4,4.88,0.18542,0.073,7.32e-05,0.0,0.098,0.00088,23.0
373,1118,9542014506,2017-03-09T11:22:08Z,Solid Milk Chocolate Eggs,"Lindt,  Lindt & Sprungli Gmbh",US,39.0,e,2251.0,33.33,17.95,0.0,0.026,58.97,53.85,2.6,7.69,0.2921,0.115,7.68e-05,0.0,0.154,0.00092,24.0
374,1119,9542014612,2017-03-09T14:54:14Z,Gourmet Truffles,"Lindt,  Lindt & Sprungli (Schweiz) Ag",US,32.0,e,2615.0,46.88,31.25,0.0,0.016,43.75,37.5,3.1,6.25,0.19812,0.078,9.36e-05,0.0,0.125,0.00112,21.0
375,1120,9542014742,2017-03-09T15:03:53Z,Assorted Chocolates,"Lindt,  Lindt & Sprungli (Schweiz) Ag",US,41.0,e,2448.0,41.46,26.83,0.0,0.012,48.78,43.9,2.4,7.32,0.2159,0.085,7.32e-05,0.0,0.146,0.00088,23.0
376,1121,9542014759,2017-03-09T15:40:04Z,"Lindor, Assorted Chocolate Truffles","Lindt,  Lindt & Sprungli (Schweiz) Ag",US,36.0,e,2674.0,52.78,36.11,0.0,0.014,41.67,38.89,2.8,5.56,0.17526,0.069,8.34e-05,0.0,0.111,0.001,22.0
377,1122,9542014827,2017-03-09T15:25:11Z,Milk Chocolate,Lindt & Sprungli (Schweiz) Ag,US,40.0,e,2301.0,32.5,20.0,0.0,0.012,57.5,55.0,2.5,7.5,0.22352,0.088,7.5e-05,0.0,0.2,0.0009,23.0
378,1123,9542014995,2017-03-09T15:40:04Z,Chocolate Minis,"Lindt,  Lindt & Sprungli (Schweiz) Ag",US,40.0,e,2301.0,37.5,22.5,0.0,0.025,52.5,47.5,2.5,5.0,0.254,0.1,7.5e-05,0.003,0.15,0.0009,24.0
379,1124,9542015008,2017-03-09T14:54:16Z,Chocolate Minis,"Lindt,  Lindt & Sprungli (Schweiz) Ag",US,40.0,e,2301.0,37.5,22.5,0.0,0.025,52.5,47.5,2.5,5.0,0.254,0.1,7.5e-05,0.003,0.15,0.0009,24.0
380,1125,9542015190,2017-03-09T15:03:55Z,"Lindor, Assorted Chocolate Truffles, Assorted","Lindt,  Lindt & Sprungli (Schweiz) Ag",US,36.0,e,2674.0,50.0,36.11,0.0,0.014,41.67,36.11,2.8,5.56,0.17526,0.069,8.34e-05,0.0,0.111,0.001,22.0
381,1126,9542015206,2017-03-09T11:24:34Z,"Lindor, Milk Chocolate Truffles",Lindt,US,36.0,e,2556.0,47.22,33.33,0.0,0.014,44.44,38.89,2.8,5.56,0.24638,0.097,8.34e-05,0.0,0.167,0.001,23.0
382,1127,9542015275,2017-03-09T15:03:54Z,Assorted Chocolates,"Lindt,  Lindt & Sprungli (Schweiz) Ag",US,41.0,e,2448.0,41.46,26.83,0.0,0.012,48.78,43.9,2.4,7.32,0.2159,0.085,7.32e-05,0.0,0.146,0.00088,23.0
383,1128,9542015312,2017-03-09T15:40:04Z,Strawberry And Cream White Chocolate Truffles,"Lindt,  Lindt & Sprungli (Schweiz) Ag",US,38.0,e,2531.0,47.37,34.21,0.0,0.013,44.74,44.74,0.0,5.26,0.16764,0.066,7.89e-05,0.0032,0.158,0.0,26.0
384,1129,9542015336,2017-03-09T15:25:11Z,Excellence Pineapple - With Pieces Of Pineapple And Carmelized Hazelnuts,Lindt & Sprungli (Schweiz) Ag,US,40.0,e,2197.0,30.0,17.5,0.0,0.012,62.5,50.0,7.5,5.0,0.09652,0.038,7.5e-05,0.0,0.05,0.0018,21.0
385,1130,9542015343,2017-03-09T11:26:32Z,"Dark Chocolate With Blackberry Pieces And Acai, Blackberry With Acai","Lindt,  Lindt & Sprungli Gmbh",US,40.0,e,2197.0,30.0,17.5,0.0,0.012,60.0,47.5,7.5,5.0,0.0635,0.025,7.5e-05,0.0,0.05,0.0018,21.0
386,1131,9542015350,2017-03-09T11:24:18Z,Classic Recipe Salted Pretzel,"Lindt,  Lindt & Sprungli (Usa) Inc.",US,40.0,e,2197.0,30.0,17.5,0.0,0.012,57.5,47.5,2.5,7.5,0.889,0.35,7.5e-05,0.0,0.25,0.0009,26.0
387,1132,9542015374,2017-03-09T12:38:50Z,Milk Chocolate Covered Pretzel Rounds,Lindt & Sprungli (Usa) Inc.,US,40.0,e,2197.0,30.0,17.5,0.0,0.012,62.5,35.0,5.0,5.0,1.143,0.45,7.5e-05,0.0,0.15,0.0009,22.0
388,1133,9542015381,2017-03-09T15:40:05Z,Milk Chocolate Toffee Bites,"Lindt,  Lindt & Sprungli (Schweiz) Ag",US,40.0,e,2301.0,32.5,20.0,0.0,0.038,57.5,52.5,2.5,5.0,0.381,0.15,0.00015,0.0,0.15,0.0018,24.0
389,1134,9542015398,2017-03-09T16:10:17Z,Dark Chocolate Covered Mint Cubes,"Lindt,  Lindt & Sprungli (Schweiz) Ag",US,40.0,e,2197.0,30.0,17.5,0.0,0.012,57.5,47.5,2.5,5.0,0.22352,0.088,0.0,0.0,0.2,0.0009,23.0
390,1135,9542015640,2017-03-09T16:10:18Z,"Lindor, Dark Chocolate Truffles, Caramel Sea Salt","Lindt,  Lindt & Sprungli (Schweiz) Ag",US,36.0,e,2791.0,52.78,36.11,0.0,0.014,41.67,36.11,2.8,5.56,0.3175,0.125,0.0,0.0,0.111,0.001,24.0
391,1136,9542015817,2017-03-10T10:29:38Z,Milk Chocolate Truffles,Lindt,US,24.0,e,2615.0,50.0,33.33,0.0,0.021,45.83,41.67,0.0,4.17,0.26416,0.104,0.0001251,0.0,0.167,0.0015,27.0
392,1137,9542015824,2017-03-09T15:03:54Z,"Lindor, White Chocolate Truffles","Lindt,  Lindt & Sprungli (Schweiz) Ag",US,24.0,e,2615.0,54.17,37.5,0.0,0.021,37.5,37.5,4.2,4.17,0.21082,0.083,0.0,0.0,0.167,0.0,20.0
393,1138,9542015831,2017-03-09T15:25:12Z,Dark Chocolate Truffles,Lindt & Sprungli (Usa) Inc,US,24.0,e,2615.0,54.17,37.5,0.0,0.0,41.67,33.33,4.2,4.17,0.10668,0.042,0.0,0.0,0.083,0.0015,19.0
394,1139,9542015848,2017-03-09T15:25:12Z,Milk Chocolate Truffles,Lindt & Sprungli (Schweiz) Ag,US,24.0,e,2615.0,50.0,33.33,0.0,0.021,41.67,41.67,0.0,4.17,0.3175,0.125,0.0,0.0,0.167,0.0,27.0
395,1140,9542015855,2017-03-09T15:40:05Z,Milk Chocolate Truffles,"Lindt,  Lindt & Sprungli (Schweiz) Ag",US,24.0,e,2615.0,50.0,33.33,0.0,0.021,45.83,41.67,0.0,4.17,0.26416,0.104,0.0001251,0.0,0.167,0.0015,27.0
396,1141,9542015916,2017-03-09T11:15:20Z,"Lindor, Lindor Milk Chocolate Truffles","Lindt,  Lindt & Sprungli (Usa) Inc.",US,24.0,e,2615.0,50.0,37.5,0.0,0.021,41.67,37.5,4.2,4.17,0.26416,0.104,0.0,0.0,0.167,0.0,21.0
397,1142,9542015978,2017-03-09T11:15:18Z,"Lindor, Lindor White Chocolate Truffles, Peppermint","Lindt,  Lindt & Sprungli (Usa) Inc.",US,36.0,e,2674.0,52.78,38.89,0.0,0.014,38.89,38.89,2.8,5.56,0.21082,0.083,0.0,0.0,0.167,0.0,22.0
398,1143,9542016029,2017-03-09T11:15:19Z,"Lindor, Dark Chocolate Truffles, Orange","Lindt,  Lindt & Sprungli (Usa) Inc.",US,36.0,e,2674.0,52.78,36.11,0.0,0.0,41.67,36.11,2.8,5.56,0.07112,0.028,0.0,0.0,0.056,0.001,22.0
399,1144,9542016067,2017-03-09T11:15:20Z,"Lindor, Milk Chocolate Truffles, Caramel","Lindt,  Lindt & Sprungli (Usa) Inc.",US,36.0,e,2556.0,50.0,36.11,0.0,0.014,44.44,38.89,2.8,5.56,0.3175,0.125,8.34e-05,0.0,0.167,0.001,23.0
400,1145,9542016128,2017-03-09T14:54:15Z,"Lindor, Dark Chocolate Truffles","Lindt,  Lindt & Sprungli (Schweiz) Ag",US,36.0,e,2674.0,52.78,36.11,0.0,0.014,41.67,36.11,2.8,5.56,0.07112,0.028,0.0,0.0,0.056,0.001,22.0
401,1146,9542016159,2017-03-09T15:03:56Z,Lindor Caramel,"Lindt,  Lindt & Sprungli (Schweiz) Ag",US,36.0,e,2556.0,50.0,36.11,0.0,0.014,44.44,38.89,2.8,5.56,0.3175,0.125,8.34e-05,0.0,0.167,0.001,23.0
402,1147,9542016166,2017-03-09T15:25:12Z,Assorted Chocolate Truffles,Lindt & Sprungli (Schweiz) Ag,US,36.0,e,2674.0,52.78,36.11,0.0,0.014,41.67,38.89,2.8,5.56,0.17526,0.069,8.34e-05,0.0,0.111,0.001,22.0
403,1148,9542016173,2017-03-09T15:03:55Z,"Lindor, Milk Chocolate Truffles","Lindt,  Lindt & Sprungli (Schweiz) Ag",US,36.0,e,2556.0,47.22,33.33,0.0,0.014,44.44,38.89,2.8,5.56,0.24638,0.097,8.34e-05,0.0,0.167,0.001,23.0
404,1149,9542016180,2017-03-09T11:19:57Z,"Lindor, Dark Chocolate Truffles","Lindt,  Lindt & Sprungli (Usa) Inc.",US,36.0,e,2674.0,52.78,36.11,0.0,0.014,41.67,36.11,2.8,5.56,0.07112,0.028,0.0,0.0,0.056,0.001,22.0
405,1150,9542016197,2017-03-09T14:54:16Z,"Lindor, White Chocolate Truffles","Lindt,  Lindt & Sprungli (Schweiz) Ag",US,36.0,e,2674.0,52.78,38.89,0.0,0.014,38.89,38.89,2.8,5.56,0.21082,0.083,0.0,0.0,0.167,0.0,22.0
406,1152,9542017033,2017-03-09T15:03:55Z,Assorted Chocolate Mini Sticks,"Lindt,  Lindt & Sprungli (Schweiz) Ag",US,40.0,e,2301.0,35.0,22.5,0.0,0.025,52.5,47.5,2.5,5.0,0.254,0.1,7.5e-05,0.003,0.15,0.0009,24.0
407,1153,9542017095,2017-03-09T16:10:19Z,Assorted Chocolate Truffles,"Lindt,  Lindt & Sprungli (Schweiz) Ag",US,36.0,e,2674.0,50.0,36.11,0.0,0.014,41.67,38.89,2.8,5.56,0.21082,0.083,8.34e-05,0.0,0.111,0.001,22.0
408,1154,9542017187,2017-03-09T15:03:56Z,Milk Chocolate Caramels,"Lindt,  Lindt & Sprungli (Schweiz) Ag",US,42.0,e,1992.0,21.43,14.29,0.0,0.036,64.29,54.76,0.0,4.76,0.635,0.25,0.0001428,0.0,0.143,0.00086,27.0
409,1155,9542017194,2017-03-09T15:25:12Z,Selections Milk Chocolate,"Signature,  Lindt & Sprungli (Schweiz) Ag",US,38.0,e,2092.0,34.21,13.16,0.0,0.026,50.0,42.11,2.6,5.26,0.50038,0.197,7.89e-05,0.0,0.105,0.00095,24.0
410,1156,9542017200,2017-03-09T15:40:05Z,Extra Dark Chocolate Truffles,"Lindt,  Lindt & Sprungli (Schweiz) Ag",US,33.0,e,2536.0,48.48,33.33,0.0,0.0,42.42,33.33,6.1,6.06,0.0762,0.03,0.0,0.0,0.061,0.00218,19.0
411,1157,9542017484,2017-03-09T15:25:12Z,Irresistibly Smooth Milk Chocolate Truffle,Lindt & Sprungli (Schweiz) Ag,US,36.0,e,2556.0,47.22,33.33,0.0,0.014,44.44,38.89,2.8,5.56,0.24638,0.097,8.34e-05,0.0,0.167,0.001,23.0
412,1158,9542017521,2017-03-09T11:15:20Z,"Lindor, Assorted Chocolate Truffles","Lindt,  Lindt & Sprungli (Usa) Inc.",US,36.0,e,2674.0,52.78,36.11,0.0,0.014,41.67,38.89,2.8,5.56,0.17526,0.069,8.34e-05,0.0,0.111,0.001,22.0
413,1159,9542017569,2017-03-09T14:54:15Z,White Chocolate Truffles,"Lindt,  Lindt & Sprungli (Schweiz) Ag",US,36.0,e,2674.0,52.78,38.89,0.0,0.014,38.89,38.89,2.8,5.56,0.21082,0.083,0.0,0.0,0.167,0.0,22.0
414,1160,9542017606,2017-03-09T11:15:19Z,"Lindor, Extra Dark Chocolate Truffles, Dark Peppermint","Lindt,  Lindt & Sprungli (Usa) Inc.",US,36.0,d,2674.0,52.78,36.11,0.0,0.014,41.67,30.56,5.6,5.56,0.07112,0.028,0.0,0.0,0.056,0.002,18.0
415,1161,9542017644,2017-03-09T15:40:05Z,"Lindor, Milk And White Milk Chocolate Truffles","Lindt,  Lindt & Sprungli (Schweiz) Ag",US,36.0,e,2674.0,50.0,36.11,0.0,0.014,41.67,38.89,2.8,5.56,0.24638,0.097,8.34e-05,0.0,0.167,0.001,23.0
416,1164,9542018078,2017-03-09T13:46:00Z,Dark Chocolate,Lindt & Sprungli,US,40.0,e,2301.0,35.0,20.0,0.0,0.025,50.0,47.5,7.5,5.0,0.09652,0.038,0.0,0.0,0.1,0.0018,21.0
417,1166,9542018276,2017-03-09T14:54:17Z,Milk Chocolate Elf,"Lindt,  Lindt & Sprungli (Schweiz) Ag",US,40.0,e,2406.0,37.5,22.5,0.0,0.025,55.0,50.0,2.5,7.5,0.28448,0.112,7.5e-05,0.0,0.2,0.0009,25.0
418,1167,9542018283,2017-03-09T16:10:19Z,Mini Milk Chocolate Ball,"Lindt,  Lindt & Sprungli (Schweiz) Ag",US,38.0,e,2314.0,36.84,21.05,0.0,0.026,55.26,52.63,2.6,7.89,0.2667,0.105,7.89e-05,0.0,0.158,0.00095,24.0
419,1168,9542018306,2017-03-09T15:40:06Z,Assorted Milk Chocolates,"Lindt,  Lindt & Sprungli (Schweiz) Ag",US,44.0,e,2377.0,38.64,25.0,0.0,0.023,52.27,47.73,2.3,6.82,0.3175,0.125,6.81e-05,0.0,0.227,0.00082,25.0
420,1169,9542018382,2017-03-09T15:03:56Z,Milk Chocolate With Pieces Of Popcorn And A Creamy Filling,"Lindt,  Lindt & Sprungli (Schweiz) Ag",US,39.0,e,2360.0,35.9,20.51,0.0,0.026,56.41,48.72,2.6,7.69,0.19558,0.077,7.68e-05,0.0031,0.154,0.00092,24.0
421,1170,9542018399,2017-03-09T16:10:20Z,Sweet Popcorn Milk Chocolate,Lindt & Sprungli Gmbh,US,40.0,e,2301.0,35.0,20.0,0.0,0.025,55.0,50.0,2.5,7.5,0.1905,0.075,7.5e-05,0.003,0.2,0.0009,23.0
422,1171,9542018832,2017-03-09T11:15:20Z,"Lindor, Assorted Chocolate Truffles","Lindt,  Lindt & Sprungli (Usa) Inc.",US,36.0,e,2674.0,50.0,36.11,0.0,0.014,41.67,38.89,2.8,5.56,0.24638,0.097,8.34e-05,0.0,0.111,0.001,23.0
423,1172,9542018931,2017-03-09T16:10:20Z,Assorted Chocolate Truffles,Lindt,US,36.0,e,2674.0,52.78,36.11,0.0,0.014,41.67,38.89,2.8,5.56,0.17526,0.069,8.34e-05,0.0,0.111,0.001,22.0
424,1173,9542019136,2017-03-09T11:15:18Z,"Lindor, Dark Chocolate Truffles","Lindt,  Lindt & Sprungli (Usa) Inc.",US,36.0,e,2674.0,52.78,36.11,0.0,0.014,41.67,36.11,2.8,5.56,0.07112,0.028,0.0,0.0,0.056,0.001,22.0
425,1174,9542019235,2017-03-09T16:10:20Z,"Lindor, Milk Chocolate Truffles","Lindt,  Lindt & Sprungli (Schweiz) Ag",US,36.0,e,2556.0,47.22,33.33,0.0,0.014,44.44,38.89,2.8,5.56,0.24638,0.097,8.34e-05,0.0,0.167,0.001,23.0
426,1175,9542019273,2017-03-09T14:54:17Z,Milk Chocolate Truffles,"Lindt,  Lindt & Sprungli (Schweiz) Ag",US,36.0,e,2674.0,50.0,36.11,0.0,0.014,41.67,38.89,2.8,5.56,0.24638,0.097,8.34e-05,0.0,0.167,0.001,23.0
427,1176,9542019297,2017-03-09T15:03:58Z,"Lindor, Dark Chocolate Truffles, Peppermint","Lindt,  Lindt & Sprungli (Schweiz) Ag",US,36.0,d,2674.0,52.78,36.11,0.0,0.014,41.67,30.56,5.6,5.56,0.07112,0.028,0.0,0.0,0.056,0.002,18.0
428,1177,9542019310,2017-03-09T15:25:13Z,Lindor Milk Chocolates Truffles,Lindt & Sprungli (Schweiz) Ag,US,36.0,e,2556.0,47.22,33.33,0.0,0.014,44.44,38.89,2.8,5.56,0.24638,0.097,8.34e-05,0.0,0.167,0.001,23.0
429,1178,9542019334,2017-03-09T15:46:47Z,"Lindor, Assorted Chocolate Truffles","Lindt,  Lindt & Sprungli (Schweiz) Ag",US,36.0,e,2674.0,52.78,36.11,0.0,0.014,41.67,38.89,2.8,5.56,0.17526,0.069,8.34e-05,0.0,0.111,0.001,22.0
430,1179,9542019358,2017-03-09T16:10:19Z,"Lindor, Milk Chocolate Truffles, Milk And White",Lindt,US,36.0,e,2674.0,50.0,36.11,0.0,0.014,41.67,38.89,2.8,5.56,0.24638,0.097,8.34e-05,0.0,0.167,0.001,23.0
431,1180,9542019372,2017-03-09T15:03:55Z,Irresistibly Smooth White Chocolate Truffles,"Lindt,  Lindt & Sprungli (Schweiz) Ag",US,36.0,e,2674.0,52.78,38.89,0.0,0.014,38.89,38.89,2.8,5.56,0.21082,0.083,0.0,0.0,0.167,0.0,22.0
432,1181,9542019396,2017-03-09T15:40:06Z,Strawberries And Cream White Chocolate Truffles,"Lindt,  Lindt & Sprungli (Schweiz) Ag",US,36.0,e,2674.0,52.78,36.11,0.0,0.014,38.89,38.89,0.0,5.56,0.21082,0.083,0.0,0.0,0.167,0.0,25.0
433,1182,9542019655,2017-03-09T13:28:56Z,"Dark Chocolate, Pomegranate","Lindt,  Lindt & Sprungli Gmbh",US,40.0,e,2092.0,30.0,17.5,0.0,0.012,60.0,47.5,5.0,5.0,0.03048,0.012,7.5e-05,0.0,0.05,0.0027,21.0
434,1183,9542019662,2017-03-09T14:54:17Z,"Lindor, Assorted Chocolate Truffles","Lindt,  Lindt & Sprungli (Schweiz) Ag",US,36.0,e,2674.0,50.0,36.11,0.0,0.014,41.67,38.89,2.8,5.56,0.17526,0.069,8.34e-05,0.0,0.111,0.001,22.0
435,1184,9542019679,2017-03-09T15:40:06Z,"Lindor, Assorted Chocolate Truffles, Peppermint","Lindt,  Lindt & Sprungli (Schweiz) Ag",US,36.0,e,2674.0,52.78,38.89,0.0,0.014,38.89,36.11,2.8,5.56,0.14224,0.056,0.0,0.0,0.111,0.001,22.0
436,1185,9542019785,2017-03-09T15:46:47Z,"Lindor, Milk Chocolate Truffles","Lindt,  Lindt & Sprungli (Schweiz) Ag",US,36.0,e,2556.0,47.22,33.33,0.0,0.014,44.44,38.89,2.8,5.56,0.24638,0.097,8.34e-05,0.0,0.167,0.001,23.0
437,1186,9542019792,2017-03-09T14:54:18Z,"Lindor, Assorted Chocolate Truffles","Lindt,  Lindt & Sprungli (Schweiz) Ag",US,36.0,e,2674.0,52.78,36.11,0.0,0.014,41.67,38.89,2.8,5.56,0.17526,0.069,8.34e-05,0.0,0.111,0.001,22.0
438,1187,9542019815,2017-03-09T16:10:20Z,"Milk Chocolate With Popping Raspberry And Cream Filling, Milk Chocolate","Lindt,  Lindt & Sprungli (Schweiz) Ag",US,40.0,e,2301.0,32.5,20.0,0.0,0.012,55.0,52.5,2.5,5.0,0.22352,0.088,0.0,0.003,0.2,0.0009,23.0
439,1188,9542019839,2017-03-09T15:03:57Z,Milk Chocolate With Vanilla And Chocolate Fillings And Almond Pieces,"Lindt,  Lindt & Sprungli (Schweiz) Ag",US,40.0,e,2301.0,35.0,20.0,0.0,0.025,55.0,52.5,2.5,5.0,0.1905,0.075,0.0,0.0,0.15,0.0009,23.0
440,1189,9542019853,2017-03-09T16:10:20Z,Caramel Milk Chocolate Truffles,"Lindt,  Lindt & Sprungli (Schweiz) Ag",US,36.0,e,2556.0,50.0,36.11,0.0,0.014,44.44,38.89,2.8,5.56,0.3175,0.125,8.34e-05,0.0,0.167,0.001,23.0
441,1190,9542019860,2017-03-09T15:25:13Z,Milk And White Milk Chocolate Truffles,Lindt & Sprungli (Schweiz) Ag,US,36.0,e,2674.0,50.0,36.11,0.0,0.014,41.67,38.89,2.8,5.56,0.24638,0.097,8.34e-05,0.0,0.167,0.001,23.0
442,1191,9542019877,2017-03-09T14:54:16Z,Gold Bunny,"Lindt,  Lindt & Sprungli (Schweiz) Ag",US,40.0,e,2301.0,32.5,20.0,0.0,0.025,57.5,55.0,2.5,7.5,0.22352,0.088,7.5e-05,0.0,0.2,0.0009,23.0
